Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1965 [YR1965],1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,94.23774,..,98,..,..,..,..,..,99.7,..,100,..,..,..,..
China,CHN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,101.222629945542,150.840625664089,146.338241600726,247.2027735428,270.213520765275,522.038667360814,819.904559843281,1457.28742236166,1742.57659655215,2239.69462098157,2816.5383259656,3243.10813971353,3751.39557591675,4523.46063522602,5223.58293466388,5814.66572777707,6419.47640433886,..,..
China,CHN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,77.7850570678711,..,90.9202117919922,..,..,..,..,..,95.1244812011719,..,..,..,..,96.3574523925781,..
China,CHN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,23.1752941976736,37.5490196078431,34.7984383910164,31.952623786807,29.6342314063999,27.9341458857664,26.5841497597084,19.5965431961904,14.6762917069289,11.6414841214635,10.6257561913702,10.2830046593246,10.2508954964626,9.78619886364613,9.53019669501245,9.4345071311991,9.41994280187887,9.29519034534386,9.0599154624255,8.87964769955265,..
China,CHN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,25.43,9.5,7.6,7.32,6.34,6.78,6.67,6.57,6.45,6.51,6.81,6.93,7.06,7.08,7.11,7.14,7.15,7.16,7.2,..,..
China,CHN,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80,78
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,199.039715406566,281.624687256366,362.812071852641,510.619854913516,770.280241190849,993.430457492011,1783.86770165373,2041.96503485835,2330.25946877004,2457.54177502821,2632.6630410288,2943.58995443689,3298.00391331196,3474.98361954401,3762.07694234481,..,..,..
China,CHN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,53.4000015258789,48.5,46.2999992370605,3.90000009536743,3.70000004768372,3.5,3.40000009536743,3,2.90000009536743,2.5,..,..,..,..,..
China,CHN,Employment in industry (% of total employment),SL.IND.EMPL.ZS,..,..,..,..,..,..,19,21,17.2999992370605,43.4000015258789,44.2000007629395,44.5,43.9000015258789,44,44.2999992370605,46.9000015258789,..,..,..,..,..
China,CHN,Employment in services (% of total employment),SL.SRV.EMPL.ZS,..,..,..,..,..,..,9.89999961853027,12.1999998092651,12.6999998092651,49.5,48.9000015258789,48.5999984741211,49.2999992370605,49.0999984741211,48.7999992370605,47,..,..,..,..,..
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,4.30582953540576,3.63898500576701,2.49155590647892,4.70472117124527,5.911587758305,8.58320460239389,14.0257463696146,18.4359465464388,21.2356734933422,34.5123814563391,37.1750680756512,35.9483021021081,32.0241709414783,24.3581876469021,26.2674146436714,26.4943208843398,25.4081971516046,24.5049820803018,24.0800167991254,22.0868951705441,..
China,CHN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,-1030000000,-2657000000,-33849200000,-37483300000,-90379127564.2216,-100149837150.968,-139094535501.613,-114792373681.872,-87167067369.5,-185749835191.821,-231651578090.287,-176250481637.42,-217957551783.694,-144967626758.575,-62058344182.5921,..
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,89.5205415103584,98.4867777522206,113.162991554686,178.341819608096,194.805525689565,294.457294258851,317.88519809917,609.656765306952,959.372108105392,1753.41780007468,2099.22967551721,2695.36622271788,3471.24754726234,3838.43429215628,4560.5124871009,5633.79610636071,6337.8829926902,7077.7705938533,7683.50203795784,8027.68381013907,..
China,CHN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,986.568444389243,1869.46644952724,2933.31501967982,5092.56018929034,5883.7197840162,6863.98222925066,7635.07313882711,8374.43285013331,9333.12488219983,10384.367316917,11351.0628425059,12367.965864317,13439.9076421309,14450.174743548,..
China,CHN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,42.83,..,..,..,42.16,..,..,..,..
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,4.5,4.5,4.09999990463257,4,3.79999995231628,4.40000009536743,4.40000009536743,4.19999980926514,4.30000019073486,4.5,4.59999990463257,4.69999980926514,..,..
China,CHN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,..,22.4,8.6,7.1,6.2,2.4,1.6,1.13237045139299,0.961585528954036,0.953674330051852,0.999702805112438,1.1,1.67388016445151,1.7467284950583
China,CHN,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,268.900674026129,289.48781171297,314.461587913839,342.551218271612,..
China,CHN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,4.4,5.1,5.7,6,5.6,6.1,6.4,6.5,6.7,6.6,8.43749160534709,8.10030305081571
China,CHN,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,..,..,..,..,..,65.3309740737891,84.0453772340234,83.0972988218109,111.013122244593,111.807302947006,109.128142964885,105.70918058278,101.903278557691,124.19453695897,126.294240445891,122.74857214563,128.491559631466,133.8002981094,140.145602353266,153.330287317512,..
China,CHN,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,44.3915379906129,35.0922722029988,40.2728429179278,45.3594341174535,48.0578080041852,42.7139544340525,41.0339693422844,46.7517879879165,45.5372501622954,47.0237653541634,47.5585642446517,46.8610155040682,46.9324962325771,45.883768083891,46.3960634365082,46.4006788465005,45.2735120586475,44.0081586655834,43.1029513613904,40.9274874114851,..
China,CHN,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,32.4331678117135,27.358708189158,24.9287186910558,22.6879420957394,22.3079605894149,29.3518996801811,32.3818808980072,33.6516688158931,39.7864581307757,41.3347505243731,41.8156795639781,42.8559798366072,42.8166395683464,44.3300330524628,44.0737398684794,44.1648140223004,45.3065451394736,46.6966509890727,47.8371331761841,50.1928648889623,..
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,50.9,..,62.3,..,..,..,..,..,75,..,78.7,..,..,..,..
India,IND,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,104.93212426424,140.98485624066,239.179971694095,262.557559847638,321.745446435371,326.122306488389,390.001121660279,630.759608953311,702.20725444634,902.543557964054,859.331046476318,972.578800723622,1176.61096315355,1247.10512030114,1235.81264855224,1246.32176895538,1352.05911522253,..,..
India,IND,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,62.7544708251953,..,..,..,..,69.3025588989258,..,..,..,72.2253036499023,..
India,IND,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,42.5611307653016,40.9135710468017,41.9545412883407,37.6179837644908,35.3894179954287,30.8926173036814,29.0233339495839,26.2564045192078,23.0218527819338,18.8105434230042,18.2882250924827,18.9324313034602,18.4430159755089,18.393550097346,18.879704461114,18.5257088865401,18.2496544812433,18.3266140526165,17.391733738112,17.0454561821966,..
India,IND,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,22.423,19.739,17.224,14.985,13.283,12.116,10.858,9.563,8.684,8.109,8.005,7.901,7.8,7.7,7.606,7.52,7.446,7.385,7.339,..,..
India,IND,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,131,130
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,114.816763635457,142.05790947717,194.097796722325,272.899741936662,359.900097804815,394.802537088203,469.368748481601,510.703014088073,543.356622439017,562.935282514852,601.550583452723,643.879754314113,698.430226492584,724.49074584411,765.003408670448,..,..,..
India,IND,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,59.9000015258789,55.7999992370605,..,..,..,..,51.0999984741211,..,47.0999984741211,49.7000007629395,..,..,..
India,IND,Employment in industry (% of total employment),SL.IND.EMPL.ZS,..,..,..,..,..,..,..,..,16,19,..,..,..,..,22.3999996185303,..,24.7999992370605,21.5,..,..,..
India,IND,Employment in services (% of total employment),SL.SRV.EMPL.ZS,..,..,..,..,..,..,..,..,24,25.2000007629395,..,..,..,..,26.6000003814697,..,28.1000003814697,28.7000007629395,..,..,..
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,4.38623533763734,3.25046951256133,3.71762924452998,5.54973679210725,6.03373787164968,5.16399436995436,6.93178792966635,10.6570756078006,12.7732329729492,19.2801488302069,21.0694751968128,21.0082895202304,24.2682373734358,20.6162433662576,22.5911946333731,24.5412246777722,24.5163560056176,25.3239833317819,22.9101463341448,19.9386789230195,..
India,IND,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,10326246.7051639,..,..,..,-2026439031.09277,-3074684332.47754,-4628652265.34265,-5992285935.49798,-8201628957.6202,-24149749829.7088,-19485789182.6878,-11428785745.7844,-23890659988.138,-15442447342.912,-26388082470.2872,-22890162761.0214,-36495216490.7242,..
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,83.7946836721907,121.704754280676,114.663703821518,161.169568173759,271.923166867251,302.511088671606,375.152019314645,381.527462218128,452.413584669676,729.000727040133,816.733776199179,1018.12883785964,991.515375831126,1090.36060384805,1345.7213825728,1461.3774794379,1447.45194692515,1456.20162816791,1576.81766887286,1598.25903421916,..
India,IND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,1146.027972402,1500.68134147504,1998.48865825745,2860.88570100622,3172.7073292489,3484.75620975802,3637.75583010261,3920.16015844916,4315.43962747416,4634.94516234712,4921.84230808602,5267.04460514167,5679.58827388634,6100.66319039696,..
India,IND,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.15,..,..,..,..,..
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,4,4.30000019073486,4.40000009536743,4.30000019073486,3.70000004768372,4.09999990463257,3.90000009536743,3.5,3.5,3.59999990463257,3.59999990463257,3.59999990463257,..,..
India,IND,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,..,12.8,5.2,3.5,2.7,2.44971206075991,2.21218395408858,2.3861328644231,2.67019501469286,3.37395391664123,4.02772863501631,4.34584976316209,5.88352227400692,7.57279578452029
India,IND,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,5.7,..,6.6,6.4,7.3,7,7.1,6.70225760232179,6.96971280554074,6.92310334583831,7.08794735776577,7.2128211632408,7.46351696819391
India,IND,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,7.70795866830043,9.11032446537711,11.0428912500138,14.6763550653121,20.189398807255,24.140318005809,24.4870291657902,22.1228084791031,27.851127779199,39.4035657376527,43.2206309741585,46.2228078817988,50.0596798574472,48.7784022095888,51.1368442515308,51.2909330436768,51.8502810861246,52.2033437867612,51.7980773894646,52.6155333033498,..
India,IND,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,19.2995810095178,20.4345365709524,20.4769522196652,22.1935225652231,24.2869689495949,25.6989789645047,26.4932704230506,27.4018211607155,25.999858448017,28.1336444309062,28.8418269087193,34.6663347281333,33.7775489307203,33.146804644088,32.4254555251767,32.5047992504484,31.7319805979258,30.8087600081594,30.0083304644494,29.7233093103786,..
India,IND,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,38.1392882251805,38.651892382246,37.5685064919942,40.1884936577204,40.3236130549764,43.4084037356202,44.4833956273655,46.3417743200766,50.9782887700492,53.0558121460896,52.8699479987979,46.4012339684065,47.7794350937708,48.459645258566,48.6948400137093,48.9694918631349,50.0183649209394,50.8646259393205,52.5999357974386,53.2312345074248,..
Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,66.86,..,87.6,..,..,..,..,..,94.2,..,96,..,..,..,..
Indonesia,IDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,77.4323270384524,201.397369720259,373.760498097292,424.489004398354,521.249663884099,902.193991314456,603.46114633747,1018.45521536708,1310.00959437387,1539.01510106944,1784.31508275726,1964.95762751876,2738.27843848244,3173.83281475634,3268.3988700215,3206.37189096042,3120.91486094652,..,..
Indonesia,IDN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,67.3126678466797,..,81.5198516845703,..,..,..,91.9822692871094,..,92.1922988891602,92.5817031860352,..,92.8119125366211,..,..,95.1162185668945,95.4376831054688,..
Indonesia,IDN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,54.3311122501281,59.0847739350485,47.4278459491018,31.8457590571485,25.8011204435183,23.7645787364549,20.9256564733544,17.1383538802556,15.6019712327918,13.1266186400506,12.9738027192484,13.7166831034562,14.4817402607761,15.290148146172,13.929212707137,13.5122870743946,13.3739742350727,13.3566991621949,13.3416626463908,13.520732350571,..
Indonesia,IDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,18.011,15.56,13.265,11.304,9.827,8.724,7.919,7.347,7.255,7.298,7.272,7.242,7.215,7.194,7.178,7.168,7.162,7.16,7.161,..,..
Indonesia,IDN,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106,91
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,21.4421029790387,46.1589470867541,79.7456212251464,162.502847203215,263.589399041201,390.374552896338,500.723293252384,516.156092204279,546.335479481145,570.324454885248,594.325800164565,636.550681439385,680.675578855278,718.684659796664,787.680017353245,..,..,..
Indonesia,IDN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,56.4000015258789,54.7000007629395,55.9000015258789,44,45.2999992370605,44,42,41.2000007629395,40.2999992370605,39.7000007629395,38.2999992370605,36.2000007629395,35.2999992370605,34.7999992370605,34.2999992370605,..,..
Indonesia,IDN,Employment in industry (% of total employment),SL.IND.EMPL.ZS,..,..,..,..,13.1000003814697,13.3999996185303,13.6999998092651,18.3999996185303,17.3999996185303,18.7000007629395,18.6000003814697,18.7999992370605,18.7999992370605,18.7999992370605,19.2999992370605,20.8999996185303,21.5,20.3999996185303,21,..,..
Indonesia,IDN,Employment in services (% of total employment),SL.SRV.EMPL.ZS,..,..,..,..,30.3999996185303,31.7999992370605,30.2000007629395,37.5999984741211,37.2999992370605,37.2000007629395,39.2999992370605,39.9000015258789,40.7999992370605,41.5,42.2999992370605,43,43.0999984741211,44.7999992370605,44.7999992370605,..,..
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.8844951307022,5.83298228595529,14.1948797994012,25.3360988910421,36.7870742941576,22.7341821807882,27.3057580843693,26.3121645768358,40.9773085458247,34.0672676279992,31.0347163143166,29.4357184851263,29.8082841673732,24.1591196686279,24.2990309366408,26.3273530888836,24.5943787881769,23.9235763793605,23.6339157701355,21.0919758044029,..
Indonesia,IDN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,-310000000,-1093000000,-3743000000,4550355285.71428,-5271257207.64285,-2188448467.00071,-2253330000,-3418723398.70827,-2628247482.66651,-11106333134.5373,-11528394761.9029,-13716225988.1946,-12170055178.7636,-14733198282.6051,-10635145269.3511,..
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,79.6856566609976,233.03928829481,491.437767816017,516.867788925803,585.001017914384,1026.27053333905,780.092078086415,1263.4814411969,1590.17790018672,1860.62262569343,2167.85765032782,2262.72078612573,3125.21994505825,3647.62663567338,3700.52352495467,3631.67269360346,3499.58873476515,3346.48703949478,..
Indonesia,IDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,2893.83349995525,4391.08878463892,4601.8493587942,6088.87923079173,6534.27416003675,7040.66978950799,7511.41736882739,7815.70713036175,8294.0543496695,8870.28418891495,9453.69822832469,10009.8602449293,10566.952977549,11057.5607198177,..
Indonesia,IDN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.47,..,..,..
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,3.90000009536743,6.09999990463257,11.1999998092651,10.3000001907349,9.10000038146973,8.39999961853027,7.90000009536743,7.09999990463257,6.59999990463257,6.09999990463257,6.30000019073486,6.19999980926514,..,..
